timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y,z,alpha_x,alpha_y,lm_x,lm_y
93611,0.1405735803714907,0.007948950039013703,0.7626432180404663,0.8630932569503784,0.21734091639518738,-0.038454510271549225,0.21346871026086217,0.10583675049517186,0.5086780190467834,1.0,1.0,1.2,1.0
93711,0.08805151924716385,-0.0028823521037694986,0.7791802287101746,0.8618503212928772,0.2244291454553604,-0.031752221286296844,0.20211719316466797,0.10316998335847632,0.5104708075523376,1.0,1.0,1.2,1.0
93811,0.015054247133078996,-0.008714195612538667,0.8011013269424438,0.8605316281318665,0.21240456402301788,-0.018029188737273216,0.19176980816502795,0.09905418705176333,0.511712372303009,1.0,1.0,1.2,1.0
93911,-0.004531554651221255,-0.0033682734401660032,0.8181869387626648,0.8585331439971924,0.17452190816402435,-0.009944438934326172,0.19575489733485799,0.09807821931267328,0.5081042051315308,1.0,1.0,1.2,1.0
94011,0.002538586204960118,-0.024951290194272193,0.830737829208374,0.8594632744789124,0.11652415245771408,-0.0018877831753343344,0.20896421993321185,0.09419551460312812,0.5097306370735168,1.0,1.0,1.2,1.0
94111,0.0103027228017091,-0.030028057246613466,0.8399569392204285,0.860792338848114,0.06351877003908157,0.0017298354068771005,0.22103422075485407,0.09237268977493188,0.5114745497703552,1.0,1.0,1.2,1.0
94211,0.006081484954368487,-0.017453379630289013,0.8475674390792847,0.8607295155525208,0.029819445684552193,-0.004696874413639307,0.22662813503939339,0.09541722541486806,0.5101611018180847,1.0,1.0,1.2,1.0
94311,0.06858923285751983,-0.022516762732885238,0.8423121571540833,0.861624538898468,-0.007110668811947107,-0.009675191715359688,0.24500465579093395,0.09618952455817258,0.509591281414032,1.0,1.0,1.2,1.0
94421,0.063662098108848,0.006255938924267133,0.8403487205505371,0.8594350814819336,-0.015217716805636883,-0.017902377992868423,0.24609981781575438,0.10109150135044079,0.5049998164176941,1.0,1.0,1.2,1.0
94511,0.07869946882125901,-0.009421329559013557,0.8363097906112671,0.8598915338516235,-0.007719370536506176,-0.017289983108639717,0.24638108218651608,0.09964786378762931,0.5061257481575012,1.0,1.0,1.2,1.0
94611,0.04673414375693247,0.02201152768261032,0.8370366096496582,0.8559058308601379,0.016180027276277542,-0.018710961565375328,0.23588473752974615,0.1036757604394948,0.5053698420524597,1.0,1.0,1.2,1.0
94721,0.04192971272085962,-0.004247578390837217,0.8358476161956787,0.8562986254692078,0.042156118899583817,-0.010217053815722466,0.22972867922187074,0.09875586896351206,0.5059192180633545,1.0,1.0,1.2,1.0
94821,0.003042757004735543,0.020528254344422972,0.8400339484214783,0.8532301187515259,0.06235353648662567,-0.006039374973624945,0.2187275328317616,0.1009663892725319,0.5049242973327637,1.0,1.0,1.2,1.0
94921,-0.01240465785563082,0.017210307504481045,0.844956636428833,0.8514412641525269,0.0649002268910408,-0.002156824804842472,0.2158077253430806,0.10042819039143247,0.5055087804794312,1.0,1.0,1.2,1.0
95021,-0.00655369465612442,0.01811185025896206,0.8477248549461365,0.8509763479232788,0.049101557582616806,0.004426836967468262,0.21976992299531917,0.09917060732465194,0.5060728788375854,1.0,1.0,1.2,1.0
95121,-0.03979399661657566,0.018532078705962265,0.8537715673446655,0.8496974110603333,0.03708028048276901,0.00550790224224329,0.21856715236497373,0.09889882855034186,0.5049672722816467,1.0,1.0,1.2,1.0
95221,-0.0014438558618765254,0.004165782551426816,0.8546147346496582,0.851497232913971,0.01665147766470909,0.010891491547226906,0.22625566511755035,0.09530627060154681,0.5055254697799683,1.0,1.0,1.2,1.0
95321,-0.07746486743839417,0.03212125564971026,0.8624283075332642,0.8470332622528076,0.011309978552162647,0.0015165182994678617,0.21964181953775042,0.1015587431478989,0.5058642029762268,1.0,1.0,1.2,1.0
95421,0.04428775813648851,0.01545686460314791,0.8547855019569397,0.850058913230896,-0.020299168303608894,0.0072488319128751755,0.24000689349673435,0.09862235586780232,0.5040719509124756,1.0,1.0,1.2,1.0
95521,0.013635005305293666,0.01514676332595839,0.856464147567749,0.8493241667747498,-0.031188415363430977,0.009947730228304863,0.24103718745321567,0.09709600885626637,0.5043907761573792,1.0,1.0,1.2,1.0
95621,0.04831621156978454,-0.025030769986208734,0.8509918451309204,0.8539976477622986,-0.030233804136514664,0.02065066620707512,0.24503014877931584,0.0897943811220911,0.5046767592430115,1.0,1.0,1.2,1.0
95721,0.02540973335186826,0.023836192389549964,0.8503140807151794,0.8504676222801208,-0.014623492956161499,0.010262428782880306,0.23864737798026786,0.0978818195694754,0.5054938793182373,1.0,1.0,1.2,1.0
95821,0.026492224437763744,-0.10254719461079785,0.8482397198677063,0.8621646165847778,0.0019653956405818462,0.028981588780879974,0.23472653059578713,0.07952935722238996,0.5061807632446289,1.0,1.0,1.2,1.0
95931,0.03045804632137843,-0.0027128783240373973,0.8459749817848206,0.8599311709403992,0.010343549773097038,0.012788038700819016,0.23428628872297627,0.09066101723328525,0.5077967047691345,1.0,1.0,1.2,1.0
96021,0.016116057161030962,-0.046315866820137754,0.8466272354125977,0.8625120520591736,0.01882706582546234,-0.0061127543449401855,0.22986041742934224,0.09375591255271533,0.5060791373252869,1.0,1.0,1.2,1.0
96121,0.019332601365341234,0.027164294434159453,0.8463443517684937,0.8586294054985046,0.02266067825257778,-0.025891518220305443,0.22948171533249634,0.1051681293613186,0.5051008462905884,1.0,1.0,1.2,1.0
96221,-0.004724525274660221,0.03391413977643022,0.8498744964599609,0.8544076085090637,0.02632446400821209,-0.03827546536922455,0.22498932230746937,0.11133928899563852,0.5045846104621887,1.0,1.0,1.2,1.0
96321,-0.0064360479402876935,0.05711343355865179,0.8515468835830688,0.848563015460968,0.025078725069761276,-0.0336117185652256,0.22467793958358354,0.1134765308217077,0.5032508373260498,1.0,1.0,1.2,1.0
96421,-0.003917488057105708,0.032960458696927944,0.8532506227493286,0.8469889760017395,0.015596941113471985,-0.00944875180721283,0.22729491935254054,0.10435388519933124,0.505390465259552,1.0,1.0,1.2,1.0
96521,0.04342733870605671,0.04842522586983511,0.8478422164916992,0.8422609567642212,-0.004409782588481903,0.004775599110871553,0.2393654692134507,0.1039534800545938,0.5027306079864502,1.0,1.0,1.2,1.0
