timestamp,vel_x,vel_y,state_estimate_x,state_estimate_y,state_estimate_vx,state_estimate_vy,raw_x,raw_y
54352,0.9397378788114982,0.0015126612502406487,-0.7862531542778015,-1.011770248413086,0.9600651264190674,0.019415676593780518,0.9397378788114982,0.0015126612502406487
54462,0.8146231349923505,0.001877725664675827,-0.6805489659309387,-1.0088067054748535,1.0555641651153564,0.02117866463959217,0.8146231349923505,0.001877725664675827
54562,0.7280255869722563,-0.003394737132012398,-0.5782476663589478,-1.0041427612304688,1.0615109205245972,0.022687187418341637,0.7280255869722563,-0.003394737132012398
54662,0.6687080676934797,-0.0056985968953711455,-0.4867401719093323,-1.003359317779541,0.9815127849578857,0.009384208358824253,0.6687080676934797,-0.0056985968953711455
54772,0.6516277527420447,0.0010813293957720323,-0.40001970529556274,-0.9999384880065918,0.8567168116569519,-0.006332449149340391,0.6516277527420447,0.0010813293957720323
54872,0.6358884873613952,0.0011524551477729282,-0.32540246844291687,-0.9984384775161743,0.7568320631980896,-0.016629405319690704,0.6358884873613952,0.0011524551477729282
54972,0.6184163417030477,0.010330277686487645,-0.2680765390396118,-1.0025341510772705,0.6622956395149231,-0.024827435612678528,0.6184163417030477,0.010330277686487645
55082,0.6121296153589935,0.012700193033252712,-0.2071468085050583,-1.0049282312393188,0.6004630327224731,-0.022233108058571815,0.6121296153589935,0.012700193033252712
55182,0.6003062339074068,0.011473444389639945,-0.15822279453277588,-1.006705641746521,0.568264365196228,-0.011485864408314228,0.6003062339074068,0.011473444389639945
55282,0.5715714082983764,0.007315192797847821,-0.11663229763507843,-1.0083189010620117,0.5468417406082153,-0.0011988640762865543,0.5715714082983764,0.007315192797847821
55392,0.5497868379444482,0.005579158493112638,-0.0695141851902008,-1.0091596841812134,0.5419647097587585,0.00718142744153738,0.5497868379444482,0.005579158493112638
55492,0.5077508956790237,-4.815364596331018e-07,-0.021852202713489532,-1.0063952207565308,0.5457528829574585,0.014662100933492184,0.5077508956790237,-4.815364596331018e-07
55592,0.4825754800795483,-0.004147370736902293,0.023415587842464447,-1.0023210048675537,0.5381522178649902,0.021642088890075684,0.4825754800795483,-0.004147370736902293
55702,0.45790687970337174,-0.00884780900846745,0.07577638328075409,-0.9956545829772949,0.522053599357605,0.03068576753139496,0.45790687970337174,-0.00884780900846745
55802,0.432877303460098,-0.014249683251348086,0.12020265311002731,-0.9915239810943604,0.49982750415802,0.03297591581940651,0.432877303460098,-0.014249683251348086
55902,0.40937536725876417,-0.015080042402747976,0.15739239752292633,-0.9887019395828247,0.46854570508003235,0.02773146703839302,0.40937536725876417,-0.015080042402747976
